civilians,militants_terrorists_insurgents,security_forces,total_number_of_people,district,report_date,state_full,svmlabel1,objecttype,verb
0,1,0,1,imphal west,8/24/2009,Manipur,terrorist,person,arrested
0,1,0,1,thoubal,8/25/2009,Manipur,terrorist,person,arrested
0,0,6,6,srinagar,8/25/2009,Jammu and Kashmir,security,person,injured
0,4,0,4,dantewada,8/25/2009,,terrorist,person,arrested
,2,,2,pulwama,8/26/2009,Jammu and Kashmir,terrorist,person,arrested
0,2,0,2,bandipora,8/26/2009,Jammu and Kashmir,terrorist,person,arrested
0,0,2,2,ranchi,8/26/2009,Jharkhand,security,person,injured
,1,,1,gaya,8/26/2009,Bihar,terrorist,person,killed
0,5,0,5,gaya,8/26/2009,Bihar,civilian,person,arrested
0,7,0,7,jehanabad,8/26/2009,Bihar,terrorist,person,arrested
1,1,0,1,jehanabad,8/26/2009,Bihar,civilian,person,killed
0,6,0,6,jehanabad,8/26/2009,Bihar,civilian,person,arrested
0,2,0,2,ranchi,8/26/2009,,civilian,person,arrested
0,2,0,2,patna,8/26/2009,,terrorist,person,arrested
0,3,0,3,patna,8/26/2009,,civilian,person,arrested
0,2,0,2,patna,8/26/2009,,civilian,person,arrested
2,,,2,ranchi,8/26/2009,,civilian,person,arrested
1,0,0,1,patna,8/26/2009,,civilian,person,arrested
2,0,0,2,shopian,8/27/2009,Jammu and Kashmir,civilian,person,injured
0,1,0,1,shopian,8/27/2009,Jammu and Kashmir,civilian,person,injured
2,0,2,2,chatra,8/27/2009,Jharkhand,security,person,killed
0,2,0,2,north tripura,8/27/2009,Tripura,terrorist,person,arrested
0,0,29,29,rajnandgaon,8/27/2009,,security,person,killed
0,1,0,1,west midnapore,8/29/2009,West Bengal,terrorist,person,killed
0,2,0,2,tirap,8/29/2009,Arunachal Pradesh,terrorist,person,arrested
0,1,0,1,west midnapore,8/31/2009,West Bengal,civilian,person,injured
0,1,0,1,thoubal,8/31/2009,Manipur,terrorist,person,arrested
0,30,0,30,sundergarh,8/31/2009,Orissa,terrorist,person,arrested
0,2,0,2,chirang,8/31/2009,Assam,terrorist,person,arrested
,2,,2,north cachar hills,8/31/2009,Assam,terrorist,person,arrested
0,5,0,5,kamrup,8/31/2009,Assam,terrorist,person,arrested
0,1,0,1,udalguri,8/31/2009,Assam,civilian,person,arrested
0,1,0,1,udalguri,8/31/2009,Assam,civilian,person,arrested
0,1,0,1,jamui,8/31/2009,Bihar,terrorist,person,arrested
0,0,5,5,jamui,8/31/2009,Bihar,security,person,killed
0,1,0,1,jamui,8/31/2009,Bihar,civilian,person,arrested
0,1,0,1,wayanad,8/31/2009,Kerala,terrorist,person,arrested
0,5,0,5,bandipora,9/3/2009,Jammu and Kashmir,terrorist,person,killed
0,0,2,2,rajouri,9/3/2009,Jammu and Kashmir,security,person,killed
,2,,2,west midnapore,9/3/2009,West Bengal,terrorist,person,killed
0,2,0,2,west midnapore,9/3/2009,West Bengal,civilian,person,arrested
1,0,0,1,bokaro,9/3/2009,Jharkhand,civilian,person,killed
1,0,0,1,bokaro,9/3/2009,Jharkhand,security,person,killed
,2,,2,bongaigaon,9/3/2009,Assam,terrorist,person,arrested
0,1,0,1,thoubal,9/3/2009,Manipur,terrorist,person,arrested
1,0,0,1,bishnupur,9/3/2009,Manipur,civilian,person,killed
,2,,2,dehradun,9/3/2009,,civilian,person,arrested
1,0,0,1,west khasi hills,9/3/2009,Meghalaya,civilian,person,arrested
1,0,0,1,aurangabad,9/4/2009,Bihar,terrorist,person,killed
0,1,0,1,gaya,9/4/2009,Bihar,terrorist,person,arrested
0,7,0,7,garwah,9/4/2009,Jharkhand,terrorist,person,arrested
0,7,0,7,senapati,9/4/2009,Manipur,terrorist,person,arrested
0,1,0,1,imphal east,9/4/2009,Manipur,terrorist,person,arrested
0,1,0,1,sivasagar,9/4/2009,Assam,terrorist,person,arrested
0,1,0,1,dhubri,9/4/2009,Assam,terrorist,person,arrested
4,0,0,4,bijapur,9/5/2009,,civilian,person,killed
1,0,0,1,kokrajhar,9/5/2009,Assam,civilian,person,injured
0,2,0,2,ranchi,9/5/2009,Jharkhand,terrorist,person,killed
2,0,0,2,west midnapore,9/7/2009,West Bengal,terrorist,person,killed
0,1,0,1,baramulla,9/7/2009,Jammu and Kashmir,terrorist,person,arrested
3,2,0,5,kamrup,9/7/2009,Assam,terrorist,person,arrested
2,0,0,2,imphal east,9/7/2009,Manipur,civilian,person,arrested
,1,,1,thoubal,9/7/2009,Manipur,terrorist,person,arrested
0,1,0,1,thoubal,9/7/2009,Manipur,terrorist,person,arrested
0,1,0,1,mumbai,9/7/2009,Maharashtra,civilian,person,arrested
1,3,0,4,ukhrul,9/8/2009,Manipur,terrorist,person,killed
,2,,2,thoubal,9/8/2009,Manipur,civilian,person,arrested
0,1,0,1,imphal east,9/8/2009,Manipur,terrorist,person,arrested
2,0,0,2,latehar,9/8/2009,Jharkhand,civilian,person,killed
0,3,0,3,sundergarh,9/8/2009,Orissa,terrorist,person,arrested
0,1,0,1,sonbhadra,9/8/2009,Uttar Pradesh,terrorist,person,arrested
0,1,0,1,dibrugarh,9/8/2009,Assam,terrorist,person,arrested
0,3,1,4,poonch,9/9/2009,Jammu and Kashmir,terrorist,person,killed
1,0,0,1,reasi,9/9/2009,Jammu and Kashmir,civilian,person,killed
0,1,0,1,koraput,9/9/2009,Orissa,civilian,person,injured
0,3,0,3,ranchi,9/9/2009,Jharkhand,terrorist,person,arrested
2,0,0,2,imphal west,9/10/2009,Manipur,terrorist,person,arrested
1,0,3,3,baramulla,9/10/2009,Jammu and Kashmir,security,person,injured
0,0,2,2,bastar,9/10/2009,,security,person,injured
,2,,2,cachar,9/10/2009,Assam,terrorist,person,arrested
0,2,0,2,tinsukia,9/10/2009,Assam,terrorist,person,arrested
,1,,1,dhubri,9/10/2009,Assam,terrorist,person,arrested
0,1,0,1,east singhbhum,9/10/2009,Jharkhand,security,person,arrested
0,3,0,3,dantewada,9/11/2009,,terrorist,person,killed
0,1,0,1,imphal east,9/11/2009,Manipur,terrorist,person,arrested
1,1,,1,thoubal,9/11/2009,Manipur,security,person,arrested
0,2,0,2,tinsukia,9/11/2009,Assam,terrorist,person,arrested
0,3,0,3,north cachar hills,9/12/2009,Assam,terrorist,person,arrested
0,2,0,2,imphal west,9/12/2009,Manipur,civilian,person,arrested
0,0,0,0,mumbai,9/12/2009,,civilian,person,arrested
1,0,2,3,srinagar,9/13/2009,Jammu and Kashmir,security,person,killed
10,0,0,10,srinagar,9/13/2009,Jammu and Kashmir,civilian,person,injured
0,1,0,1,kishtwar,9/14/2009,Jammu and Kashmir,terrorist,person,surrendered
1,0,0,1,doda,9/14/2009,Jammu and Kashmir,civilian,person,injured
0,1,0,1,cachar,9/14/2009,Assam,terrorist,person,arrested
,3,,3,bangalore,9/14/2009,Karnataka,civilian,person,arrested
,1,,1,thoubal,9/14/2009,Manipur,terrorist,person,arrested
0,1,0,1,imphal east,9/14/2009,Manipur,terrorist,person,arrested
0,0,0,0,mumbai,9/14/2009,,terrorist,person,killed
4,0,0,4,west midnapore,9/15/2009,West Bengal,public,person,killed
0,4,0,4,chirang,9/15/2009,Assam,terrorist,person,arrested
0,3,0,3,golaghat,9/15/2009,Assam,terrorist,person,arrested
1,1,0,1,imphal east,9/15/2009,Manipur,terrorist,person,injured
0,1,0,1,imphal east,9/15/2009,Manipur,terrorist,person,arrested
0,4,0,4,dhalai,9/15/2009,Tripura,terrorist,person,surrendered
0,1,0,1,jaipur,9/15/2009,,civilian,person,arrested
0,1,0,1,khammam,9/16/2009,Andhra Pradesh,terrorist,person,killed
0,3,0,3,kishtwar,9/16/2009,Jammu and Kashmir,private,person,arrested
0,2,0,2,kokrajhar,9/16/2009,Assam,terrorist,person,arrested
1,1,0,1,kamrup,9/16/2009,Assam,terrorist,person,arrested
0,2,0,2,thoubal,9/16/2009,Manipur,terrorist,person,arrested
0,1,0,1,mumbai,9/16/2009,,civilian,person,arrested
0,2,0,2,kamrup,9/17/2009,Assam,terrorist,person,arrested
1,,,1,mumbai,9/17/2009,Maharashtra,civilian,person,arrested
0,2,0,2,bijapur,9/18/2009,,terrorist,person,killed
0,1,0,1,bijapur,9/18/2009,,terrorist,person,arrested
0,2,0,2,udhampur,9/18/2009,Jammu and Kashmir,terrorist,person,arrested
0,2,0,2,kishtwar,9/18/2009,Jammu and Kashmir,terrorist,person,arrested
,4,,4,keonjhar,9/18/2009,Orissa,terrorist,person,arrested
0,3,0,3,koderma,9/18/2009,Jharkhand,civilian,person,arrested
0,1,0,1,hazaribagh,9/18/2009,Jharkhand,civilian,person,arrested
1002,,,1002,koderma,9/18/2009,Jharkhand,civilian,person,arrested
186,0,0,186,mumbai,9/18/2009,,civilian,person,killed
0,24,0,24,dantewada,9/19/2009,,terrorist,person,killed
0,24,1,25,dantewada,9/19/2009,,terrorist,person,killed
0,3,0,3,doda,9/19/2009,Jammu and Kashmir,terrorist,person,arrested
0,0,0,0,west midnapore,9/19/2009,West Bengal,civilian,person,arrested
,1,,1,imphal west,9/19/2009,Manipur,terrorist,person,arrested
0,2,0,2,kamrup,9/19/2009,Assam,terrorist,person,arrested
0,1,0,1,kokrajhar,9/19/2009,Assam,civilian,person,arrested
0,1,0,1,golaghat,9/19/2009,Assam,terrorist,person,arrested
0,1,0,1,cachar,9/19/2009,Assam,security,person,arrested
0,2,0,2,dhalai,9/19/2009,Tripura,terrorist,person,surrendered
,24,,24,dantewada,9/20/2009,,terrorist,person,killed
0,2,0,2,west midnapore,9/21/2009,West Bengal,terrorist,person,killed
0,2,0,2,kupwara,9/21/2009,Jammu and Kashmir,terrorist,person,killed
0,2,0,2,kupwara,9/21/2009,Jammu and Kashmir,terrorist,person,killed
,1,,1,doda,9/21/2009,Jammu and Kashmir,terrorist,person,killed
0,7,0,7,srinagar,9/21/2009,Jammu and Kashmir,terrorist,person,arrested
0,3,0,3,doda,9/21/2009,Jammu and Kashmir,terrorist,person,arrested
0,1,0,1,thoubal,9/21/2009,Manipur,terrorist,person,arrested
0,1,0,1,thoubal,9/21/2009,Manipur,terrorist,person,arrested
1,1,,1,latehar,9/21/2009,Jharkhand,civilian,person,arrested
1,0,0,1,ganderbal,9/22/2009,Jammu and Kashmir,civilian,person,injured
3,0,0,3,allahabad,9/22/2009,Uttar Pradesh,civilian,person,arrested
0,1,0,1,kolkata,9/22/2009,West Bengal,civilian,person,arrested
0,1,0,1,imphal east,9/22/2009,Manipur,terrorist,person,arrested
1,0,0,1,gajapati,9/22/2009,Orissa,civilian,person,arrested
,28,,28,tirap,9/22/2009,Arunachal Pradesh,terrorist,person,surrendered
0,1,1,2,baramulla,9/23/2009,Jammu and Kashmir,terrorist,person,killed
0,0,4,4,baramulla,9/23/2009,Jammu and Kashmir,security,person,injured
0,1,0,1,srinagar,9/23/2009,Jammu and Kashmir,terrorist,person,killed
0,2,0,2,kupwara,9/23/2009,Jammu and Kashmir,terrorist,person,killed
0,0,0,0,north cachar hills,9/23/2009,Assam,terrorist,person,surrendered
0,4,2,6,bandipora,9/24/2009,Jammu and Kashmir,civilian,person,killed
,1,,1,baramulla,9/24/2009,Jammu and Kashmir,terrorist,person,killed
0,3,0,3,hazaribagh,9/24/2009,Jharkhand,terrorist,person,killed
0,1,0,1,dimapur,9/24/2009,Nagaland,terrorist,person,killed
3,0,0,3,dimapur,9/24/2009,Nagaland,terrorist,person,injured
0,1,0,1,thoubal,9/24/2009,Manipur,terrorist,person,arrested
0,1,0,1,thoubal,9/24/2009,Manipur,terrorist,person,arrested
0,0,1,1,imphal west,9/24/2009,Manipur,civilian,person,arrested
,,,0,east godavari,9/24/2009,Andhra Pradesh,terrorist,person,surrendered
0,2,0,2,chandel,9/25/2009,Manipur,civilian,person,arrested
0,2,0,2,baramulla,9/25/2009,Jammu and Kashmir,terrorist,person,killed
0,1,0,1,jammu,9/25/2009,Jammu and Kashmir,civilian,person,arrested
0,4,0,4,kishtwar,9/25/2009,Jammu and Kashmir,civilian,person,arrested
0,7,0,7,bokaro,9/25/2009,Jharkhand,terrorist,person,arrested
0,3,0,3,ranchi,9/25/2009,Jharkhand,civilian,person,arrested
0,3,0,3,bokaro,9/25/2009,Jharkhand,civilian,person,arrested
0,2,0,2,mayurbhanj,9/25/2009,Orissa,terrorist,person,arrested
0,12,0,12,bijapur,9/26/2009,,terrorist,person,killed
,1,,1,chirang,9/26/2009,Assam,terrorist,person,killed
0,10,0,10,visakhapatnam,9/26/2009,Andhra Pradesh,terrorist,person,arrested
0,3,0,3,srinagar,9/26/2009,Jammu and Kashmir,civilian,person,arrested
0,3,0,3,srinagar,9/26/2009,Jammu and Kashmir,civilian,person,arrested
0,1,0,1,jammu,9/26/2009,Jammu and Kashmir,terrorist,person,arrested
0,1,0,1,poonch,9/26/2009,Jammu and Kashmir,terrorist,person,arrested
1,0,0,1,rohtas,9/26/2009,Bihar,terrorist,person,arrested
0,0,2,2,poonch,9/28/2009,Jammu and Kashmir,security,person,injured
0,0,1,1,rajouri,9/28/2009,Jammu and Kashmir,civilian,person,injured
2,0,0,2,srinagar,9/28/2009,Jammu and Kashmir,civilian,person,arrested
2,0,0,2,baramulla,9/28/2009,Jammu and Kashmir,civilian,person,arrested
0,2,0,2,srinagar,9/28/2009,Jammu and Kashmir,civilian,person,arrested
0,1,0,1,aurangabad,9/28/2009,Bihar,terrorist,person,arrested
,1,,1,west midnapore,9/28/2009,West Bengal,terrorist,person,arrested
0,1,0,1,malkangiri,9/28/2009,Orissa,terrorist,person,arrested
4,0,0,4,pulwama,9/29/2009,Jammu and Kashmir,civilian,person,killed
0,2,0,2,rajouri,9/29/2009,Jammu and Kashmir,civilian,person,injured
0,1,0,1,baramulla,9/29/2009,Jammu and Kashmir,terrorist,person,arrested
0,4,0,4,gumla,9/29/2009,Jharkhand,terrorist,person,killed
0,0,1,1,kohima,9/29/2009,Nagaland,security,person,wounded
0,1,0,1,kolasib,9/29/2009,Mizoram,terrorist,person,arrested
2,0,0,2,baramulla,9/30/2009,Jammu and Kashmir,civilian,person,injured
1,0,1,2,gadchiroli,9/30/2009,Maharashtra,security,person,killed
0,4,0,4,gumla,9/30/2009,Jharkhand,terrorist,person,arrested
4,0,0,4,rayagada,9/30/2009,Orissa,civilian,person,arrested
0,2,0,2,jamui,9/30/2009,Bihar,terrorist,person,arrested
0,1,0,1,tinsukia,9/30/2009,Assam,terrorist,person,arrested
0,1,0,1,lucknow,9/30/2009,Uttar Pradesh,civilian,person,arrested
0,1,0,1,mainpuri,9/30/2009,Uttar Pradesh,security,person,arrested
180,0,0,180,mumbai,9/30/2009,,civilian,person,killed
0,3,0,3,west midnapore,10/1/2009,West Bengal,terrorist,person,killed
0,1,0,1,kokrajhar,10/1/2009,Assam,terrorist,person,surrendered
0,4,0,4,thoubal,10/1/2009,Manipur,terrorist,person,arrested
0,16,0,16,churachandpur,10/1/2009,Manipur,security,person,surrendered
,4,,4,jalandhar,10/1/2009,Punjab,terrorist,person,arrested
,4,,4,jalandhar,10/1/2009,Punjab,terrorist,person,arrested
0,1,0,1,dimapur,10/1/2009,Nagaland,terrorist,person,arrested
0,1,0,1,dimapur,10/1/2009,Nagaland,civilian,person,arrested
0,5,0,5,kokrajhar,10/2/2009,Assam,terrorist,person,arrested
0,2,0,2,jammu,10/3/2009,Jammu and Kashmir,civilian,person,killed
0,1,0,1,baramulla,10/3/2009,Jammu and Kashmir,civilian,person,surrendered
0,1,0,1,kupwara,10/3/2009,Jammu and Kashmir,terrorist,person,killed
0,1,0,1,kupwara,10/3/2009,Jammu and Kashmir,civilian,person,arrested
2,0,0,2,west midnapore,10/3/2009,West Bengal,civilian,person,killed
2,,,2,east singhbhum,10/3/2009,Jharkhand,civilian,person,killed
0,1,0,1,latehar,10/3/2009,Jharkhand,terrorist,person,arrested
0,2,0,2,imphal west,10/3/2009,Manipur,civilian,person,arrested
0,2,0,2,imphal west,10/3/2009,Manipur,terrorist,person,arrested
0,1,0,1,imphal east,10/3/2009,Manipur,terrorist,person,arrested
0,1,0,1,imphal east,10/3/2009,Manipur,terrorist,person,arrested
0,1,0,1,imphal east,10/3/2009,Manipur,terrorist,person,arrested
,1,,1,chandel,10/3/2009,Manipur,terrorist,person,arrested
0,1,0,1,sonebhadra,10/3/2009,Uttar Pradesh,terrorist,person,arrested
0,360,0,360,north cachar hills,10/3/2009,Assam,terrorist,person,surrendered
7,0,0,7,khagaria,10/4/2009,Bihar,civilian,person,arrested
0,7,0,7,khagaria,10/4/2009,Bihar,civilian,person,killed
0,11,0,11,sonitpur,10/5/2009,Assam,civilian,person,killed
0,6,0,6,gadchiroli,10/5/2009,Maharashtra,terrorist,person,killed
2,0,0,2,bishnupur,10/5/2009,Manipur,civilian,person,killed
1,0,0,1,imphal east,10/5/2009,Manipur,public,person,wounded
0,1,0,1,thoubal,10/5/2009,Manipur,terrorist,person,arrested
1,0,0,1,malkangiri,10/5/2009,Orissa,civilian,person,killed
0,0,2,2,ranchi,10/5/2009,Jharkhand,security,person,wounded
,1,,1,kolkata,10/5/2009,West Bengal,civilian,person,arrested
1,0,0,1,east singhbhum,10/6/2009,Jharkhand,civilian,person,killed
,1,,1,ranchi,10/6/2009,Jharkhand,terrorist,person,arrested
5,0,0,5,kutch,10/6/2009,Gujarat,terrorist,person,arrested
1,1,,2,srinagar,10/6/2009,Jammu and Kashmir,terrorist,person,arrested
0,1,0,1,srinagar,10/6/2009,Jammu and Kashmir,terrorist,person,arrested
0,1,0,1,thoubal,10/6/2009,Manipur,terrorist,person,arrested
,1,,1,thoubal,10/6/2009,Manipur,terrorist,person,arrested
0,1,0,1,bishnupur,10/6/2009,Manipur,civilian,person,arrested
2,0,0,2,kolkata,10/6/2009,West Bengal,civilian,person,arrested
,1,,1,udhampur,10/7/2009,Jammu and Kashmir,terrorist,person,killed
4,,2,6,srinagar,10/7/2009,Jammu and Kashmir,security,person,injured
0,7,0,7,jamnagar,10/7/2009,Gujarat,terrorist,person,arrested
0,2,0,2,kolkata,10/7/2009,West Bengal,civilian,person,arrested
0,2,0,2,kolkata,10/7/2009,West Bengal,security,person,arrested
0,1,0,1,arwal,10/7/2009,Bihar,terrorist,person,arrested
0,1,0,1,thoubal,10/7/2009,Manipur,terrorist,person,arrested
0,1,0,1,imphal west,10/7/2009,Manipur,terrorist,person,arrested
0,1,0,1,srinagar,10/8/2009,Jammu and Kashmir,terrorist,person,killed
0,1,0,1,baramulla,10/8/2009,Jammu and Kashmir,terrorist,person,killed
0,2,0,2,churachandpur,10/8/2009,Manipur,terrorist,person,killed
0,2,0,2,imphal east,10/8/2009,Manipur,terrorist,person,arrested
0,1,0,1,imphal west,10/8/2009,Manipur,terrorist,person,arrested
0,1,0,1,imphal west,10/8/2009,Manipur,terrorist,person,arrested
0,2,0,2,murshidabad,10/8/2009,West Bengal,terrorist,person,arrested
0,8,0,8,east champaran,10/8/2009,Bihar,terrorist,person,arrested
0,1,0,1,west midnapore,10/9/2009,West Bengal,terrorist,person,killed
0,2,0,2,imphal east,10/9/2009,Manipur,terrorist,person,arrested
0,1,0,1,thrissur,10/9/2009,,terrorist,person,arrested
1,0,0,1,reasi,10/10/2009,Jammu and Kashmir,civilian,person,injured
0,2,0,2,imphal west,10/10/2009,Manipur,terrorist,person,arrested
0,7,0,7,khammam,10/10/2009,Andhra Pradesh,terrorist,person,arrested
0,1,0,1,tirap,10/10/2009,Arunachal Pradesh,terrorist,person,arrested
0,0,0,0,doda,10/11/2009,Jammu and Kashmir,civilian,person,killed
0,0,0,0,gadchiroli,10/11/2009,,terrorist,person,arrested
0,0,0,0,gadchiroli,10/11/2009,,security,person,killed
0,1,0,1,imphal east,10/12/2009,Manipur,terrorist,person,arrested
0,1,0,1,imphal west,10/12/2009,Manipur,terrorist,person,arrested
0,1,0,1,imphal west,10/12/2009,Manipur,terrorist,person,arrested
0,1,0,1,aurangabad,10/12/2009,Bihar,terrorist,person,arrested
0,1,0,1,lakhimpur,10/12/2009,Assam,terrorist,person,arrested
2,0,0,2,west midnapore,10/13/2009,West Bengal,civilian,person,killed
0,2,0,2,kokrajhar,10/13/2009,Assam,terrorist,person,arrested
0,1,0,1,darrang,10/13/2009,Assam,terrorist,person,arrested
,1,,1,karbi anglong,10/13/2009,Assam,terrorist,person,arrested
0,1,0,1,dhubri,10/13/2009,Assam,terrorist,person,arrested
0,1,0,1,karimnagar,10/13/2009,Andhra Pradesh,terrorist,person,killed
0,0,0,0,tirap,10/13/2009,Arunachal Pradesh,civilian,person,killed
0,2,0,2,tirap,10/13/2009,Arunachal Pradesh,terrorist,person,arrested
0,1,0,1,kishtwar,10/13/2009,Jammu and Kashmir,civilian,person,arrested
,1,,1,rajouri,10/13/2009,Jammu and Kashmir,terrorist,person,arrested
0,2,0,2,dimapur,10/13/2009,Nagaland,terrorist,person,arrested
0,0,1,1,jammu,10/13/2009,,civilian,person,killed
0,152,0,152,jammu,10/13/2009,,terrorist,person,killed
12,0,0,12,giridih,10/14/2009,Jharkhand,civilian,person,injured
0,2,0,2,balaghat,10/14/2009,Madhya Pradesh,terrorist,person,arrested
0,2,0,2,chikmagalur,10/14/2009,Karnataka,terrorist,person,arrested
0,1,0,1,dimapur,10/14/2009,Nagaland,terrorist,person,arrested
1,1,0,1,ranchi,10/15/2009,,terrorist,person,arrested
0,11,0,11,malkangiri,10/16/2009,Orissa,terrorist,person,arrested
,1,,1,bareilly,10/16/2009,Uttar Pradesh,terrorist,person,arrested
0,2,0,2,chirang,10/18/2009,Assam,terrorist,person,arrested
0,1,0,1,kishtwar,10/19/2009,Jammu and Kashmir,terrorist,person,killed
0,0,1,1,poonch,10/19/2009,Jammu and Kashmir,security,person,killed
0,0,1,1,kokrajhar,10/19/2009,Assam,civilian,person,injured
0,2,0,2,sibsagar,10/19/2009,Assam,terrorist,person,arrested
0,9,0,9,bastar,10/19/2009,,terrorist,person,arrested
0,4,0,4,mon,10/19/2009,Nagaland,terrorist,person,arrested
0,2,0,2,dimapur,10/19/2009,Nagaland,terrorist,person,arrested
0,1,0,1,hooghly,10/19/2009,,security,person,arrested
3,,,3,chatra,10/20/2009,Jharkhand,civilian,person,killed
6,0,0,6,chatra,10/20/2009,Jharkhand,civilian,person,injured
0,1,0,1,warangal,10/20/2009,Andhra Pradesh,civilian,person,killed
1,0,0,1,west midnapore,10/20/2009,,civilian,person,killed
,1,,1,kohima,10/20/2009,Nagaland,terrorist,person,killed
1,0,0,1,lohardaga,10/21/2009,Jharkhand,civilian,person,killed
1,0,0,1,lohardaga,10/21/2009,Jharkhand,civilian,person,killed
